"ilmestymispaiva","kuvan_url"
"8.6.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1197.jpg"
"8.6.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1198.jpg"
"8.6.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1199.jpg"
"8.6.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1200.jpg"
"8.6.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1201.jpg"
"5.10.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1202.jpg"
"5.10.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1203.jpg"
"9.10.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1204.jpg"
"9.10.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1205.jpg"
"9.10.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1206.jpg"
"9.10.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1207.jpg"
"9.10.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1208.jpg"
"20.10.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1209.jpg"
"30.10.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1210.jpg"
"30.10.1992","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1211.jpg"
"8.2.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1212.jpg"
"8.2.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1213.jpg"
"1.3.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1214.jpg"
"19.3.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1215.jpg"
"19.3.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1216.jpg"
"19.3.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1217.jpg"
"19.3.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1218.jpg"
"19.3.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1219.jpg"
"19.3.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1220.jpg"
"26.4.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1221.jpg"
"26.4.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1222.jpg"
"6.5.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1223.jpg"
"6.5.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1224.jpg"
"7.5.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1225.jpg"
"7.5.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1226.jpg"
"4.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1227.jpg"
"4.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1228.jpg"
"4.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1229.jpg"
"4.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1230.jpg"
"4.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1231.jpg"
"14.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1232.jpg"
"14.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1233.jpg"
"14.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1234.jpg"
"14.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1235.jpg"
"14.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1236.jpg"
"14.6.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1237.jpg"
"20.9.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1238.jpg"
"20.9.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1239.jpg"
"20.9.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1240.jpg"
"20.9.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1241.jpg"
"20.9.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1242.jpg"
"8.10.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1243.jpg"
"8.10.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1244.jpg"
"8.10.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1245.jpg"
"8.10.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1246.jpg"
"8.10.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1247.jpg"
"5.11.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1248.jpg"
"5.11.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1249.jpg"
"25.11.1993","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1250.jpg"
"27.1.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1251.jpg"
"27.1.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1252.jpg"
"27.1.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1253.jpg"
"27.1.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1254.jpg"
"27.1.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1255.jpg"
"27.1.1994 ","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1256.jpg"
"8.3.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1257.jpg"
"8.3.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1258.jpg"
"11.3.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1259.jpg"
"11.3.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1260.jpg"
"11.3.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1261.jpg"
"11.3.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1262.jpg"
"18.3.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1263.jpg"
"18.3.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1264.jpg"
"5.5.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1265.jpg"
"5.5.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1266.jpg"
"5.5.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1267.jpg"
"5.5.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1268.jpg"
"5.5.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1269.jpg"
"10.5.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1270.jpg"
"1.6.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1271.jpg"
"1.6.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1272.jpg"
"1.6.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1273.jpg"
"1.6.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1274.jpg"
"1.6.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1275.jpg"
"1.6.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1276.jpg"
"1.6.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1277.jpg"
"1.6.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1278.jpg"
"1.6.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1279.jpg"
"1.6.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1280.jpg"
"26.8.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1281.jpg"
"26.8.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1282.jpg"
"1.9.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1283.jpg"
"1.9.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1284.jpg"
"7.10.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1285.jpg"
"7.10.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1286.jpg"
"7.10.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1287.jpg"
"7.10.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1288.jpg"
"4.11.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1289.jpg"
"4.11.1994","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1290.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1291.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1292.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1293.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1294.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1295.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1296.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1297.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1298.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1299.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1300.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1301.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1302.jpg"
"30.01.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1303.jpg"
"01.03.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1304.jpg"
"01.03.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1305.jpg"
"01.03.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1306.jpg"
"01.03.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1307.jpg"
"01.03.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1308.jpg"
"01.03.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1309.jpg"
"01.03.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1310.jpg"
"15.03.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1311.jpg"
"10.05.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1312.jpg"
"10.05.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1313.jpg"
"10.05.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1314.jpg"
"10.05.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1315.jpg"
"11.05.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1316.jpg"
"12.05.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1317.jpg"
"12.05.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1318.jpg"
"30.06.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1319.jpg"
"08.08.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1320.jpg"
"08.08.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1321.jpg"
"08.08.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1322.jpg"
"08.08.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1323.jpg"
"08.08.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1324.jpg"
"09.10.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1325.jpg"
"09.10.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1326.jpg"
"09.10.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1327.jpg"
"09.10.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1328.jpg"
"09.10.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1329.jpg"
"09.10.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1330.jpg"
"20.10.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1331.jpg"
"03.11.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1332.jpg"
"03.11.1995","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1333.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1334.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1335.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1336.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1337.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1338.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1339.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1340.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1341.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1342.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1343.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1344.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1345.jpg"
"02.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1346.jpg"
"26.02.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1347.jpg"
"08.03.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1348.jpg"
"18.03.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1349.jpg"
"18.03.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1350.jpg"
"18.03.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1351.jpg"
"01.04.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1352.jpg"
"01.04.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1353.jpg"
"01.04.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1354.jpg"
"01.04.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1355.jpg"
"01.04.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1356.jpg"
"01.04.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1357.jpg"
"01.04.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1358.jpg"
"01.04.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1359.jpg"
"25.04.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1360.jpg"
"03.06.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1361.jpg"
"03.06.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1362.jpg"
"03.06.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1363.jpg"
"03.06.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1364.jpg"
"03.06.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1365.jpg"
"01.07.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1366.jpg"
"06.09.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1367.jpg"
"06.09.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1368.jpg"
"06.09.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1369.jpg"
"06.09.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1370.jpg"
"06.09.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1371.jpg"
"09.10.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1372.jpg"
"09.10.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1373.jpg"
"09.10.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1374.jpg"
"09.10.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1375.jpg"
"09.10.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1376.jpg"
"09.10.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1377.jpg"
"09.10.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1378.jpg"
"09.10.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1379.jpg"
"01.11.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1380.jpg"
"01.11.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1381.jpg"
"01.11.1996","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1382.jpg"
"30.1.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1383.jpg"
"30.1.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1384.jpg"
"30.1.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1385.jpg"
"30.1.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1386.jpg"
"30.1.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1387.jpg"
"30.1.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1388.jpg"
"30.1.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1389.jpg"
"30.1.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1390.jpg"
"30.1.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1391.jpg"
"30.1.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1392.jpg"
"4.3.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1393.jpg"
"4.3.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1394.jpg"
"4.3.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1395.jpg"
"18.3.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1396.jpg"
"18.3.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1397.jpg"
"25.4.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1398.jpg"
"19.5.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1399.jpg"
"19.5.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1400.jpg"
"19.5.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1401.jpg"
"19.5.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1402.jpg"
"19.5.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1403.jpg"
"19.5.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1404.jpg"
"19.5.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1405.jpg"
"23.6.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1406.jpg"
"23.6.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1407.jpg"
"23.6.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1408.jpg"
"23.6.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1409.jpg"
"23.6.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1410.jpg"
"19.8.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1411.jpg"
"19.8.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1412.jpg"
"19.8.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1413.jpg"
"19.8.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1414.jpg"
"5.9.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1415.jpg"
"5.9.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1416.jpg"
"5.9.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1417.jpg"
"9.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1418.jpg"
"9.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1419.jpg"
"9.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1420.jpg"
"9.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1421.jpg"
"9.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1422.jpg"
"9.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1423.jpg"
"9.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1424.jpg"
"9.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1425.jpg"
"31.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1426.jpg"
"31.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1427.jpg"
"31.10.1997","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1428.jpg"
"15.1.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1429.jpg"
"15.1.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1430.jpg"
"15.1.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1431.jpg"
"15.1.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1432.jpg"
"15.1.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1433.jpg"
"15.1.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1434.jpg"
"3.2.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1435.jpg"
"3.2.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1436.jpg"
"3.2.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1437.jpg"
"3.2.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1438.jpg"
"3.2.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1439.jpg"
"3.2.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1440.jpg"
"3.2.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1441.jpg"
"12.3.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1442.jpg"
"12.3.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1443.jpg"
"12.3.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1444.jpg"
"12.3.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1445.jpg"
"27.3.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1446.jpg"
"27.3.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1447.jpg"
"27.3.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1448.jpg"
"7.5.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1449.jpg"
"7.5.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1450.jpg"
"7.5.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1451.jpg"
"4.6.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1452.jpg"
"4.6.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1453.jpg"
"4.6.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1454.jpg"
"4.6.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1455.jpg"
"4.6.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1456.jpg"
"4.6.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1457.jpg"
"4.6.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1458.jpg"
"4.6.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1459.jpg"
"4.9.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1460.jpg"
"4.9.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1461.jpg"
"4.9.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1462.jpg"
"4.9.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1463.jpg"
"4.9.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1464.jpg"
"4.9.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1465.jpg"
"9.10.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1466.jpg"
"9.10.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1467.jpg"
"9.10.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1468.jpg"
"9.10.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1469.jpg"
"9.10.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1470.jpg"
"9.10.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1471.jpg"
"30.10.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1472.jpg"
"30.10.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1473.jpg"
"30.10.1998","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1474.jpg"
"15.1.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1475.jpg"
"27.1.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1476.jpg"
"27.1.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1477.jpg"
"27.1.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1478.jpg"
"27.1.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1479.jpg"
"27.1.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1480.jpg"
"15.2.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1481.jpg"
"15.2.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1482.jpg"
"15.2.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1483.jpg"
"15.2.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1484.jpg"
"15.2.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1485.jpg"
"15.2.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1486.jpg"
"15.2.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1487.jpg"
"15.3.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1488.jpg"
"15.3.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1489.jpg"
"15.3.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1490.jpg"
"15.3.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1491.jpg"
"28.4.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1492.jpg"
"18.5.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1493.jpg"
"18.5.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1494.jpg"
"18.5.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1495.jpg"
"18.5.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1496.jpg"
"18.5.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1497.jpg"
"1.7.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1498.jpg"
"1.7.1999","http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1499.jpg"
